Timestamp,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Roll,Pitch
20/11/2024 14:54,-0.04,0.02,-0.25,-55.05,-326.48,-38.64,174.79,8.25
20/11/2024 14:54,-0.48,0.15,0.27,-39.43,-295.04,-29.54,29.34,56.91
20/11/2024 14:54,-0.74,0.06,0.4,-24.48,-256.16,-42.97,8.66,61.19
20/11/2024 14:54,-1.12,0.12,0.61,-15.99,-205.32,-54.57,11.4,61.13
20/11/2024 14:54,-1.39,0.02,0.65,-35.64,-131.65,-47.49,1.88,64.7
20/11/2024 14:54,-1.57,0.07,0.75,-5.37,-43.09,-9.34,5.21,64.39
20/11/2024 14:54,-1.78,0.07,0.77,11.23,123.96,35.83,5.57,66.64
20/11/2024 14:54,-2.01,0.13,0.38,18.19,294.92,71.96,18.33,78.58
20/11/2024 14:54,-1.4,0.2,-0.26,20.87,463.07,82.28,142.82,76.85
20/11/2024 14:54,-0.26,0.31,-0.52,97.05,502.14,99.98,149.49,23.23
20/11/2024 14:54,-0.34,-0.49,-2.41,-55.79,514.83,98.75,-168.49,7.78
20/11/2024 14:54,0.07,-0.02,-2.12,57.68,264.34,26.98,-179.43,-1.96
20/11/2024 14:54,0.34,0.21,-1.69,34.12,-18.43,18.92,172.9,-11.31
20/11/2024 14:54,0.32,0.28,-1.12,-20.08,-22.22,-7.2,166.04,-15.27
20/11/2024 14:54,0.22,0.14,-0.81,-22.95,-17.27,-8.97,170.12,-14.79
20/11/2024 14:54,0.12,0.11,-0.67,-16.91,-30.33,-6.47,170.56,-9.72
20/11/2024 14:54,0.21,0.06,-0.59,-13.06,-38.64,-8.42,173.71,-19.63
20/11/2024 14:54,0.43,0.12,-0.73,-11.9,-10.8,-6.16,170.81,-30.26
20/11/2024 14:54,0.52,0.06,-0.97,-34.85,33.75,-2.75,176.38,-27.91
20/11/2024 14:54,0.54,0.06,-1.09,-7.63,12.82,-3.42,176.66,-26.52
20/11/2024 14:54,0.48,0.05,-1.01,-8.24,-0.06,5.37,177,-25.48
20/11/2024 14:54,0.4,0.06,-0.91,-8.42,-2.56,1.83,176.27,-23.54
20/11/2024 14:54,0.35,0.09,-0.87,-13.85,-4.64,-4.15,174.02,-21.82
20/11/2024 14:54,0.48,0.17,-1.06,-2.81,-20.39,-6.41,170.7,-24.11
20/11/2024 14:54,0.98,0.13,-1.9,-20.51,-161.62,-36.32,176.22,-27.13
20/11/2024 14:54,1.14,-0.09,-1.85,-50.66,-296.87,-66.65,-177.23,-31.68
20/11/2024 14:54,0.42,0.02,-0.97,-69.64,-330.69,-42.91,178.94,-23.51
20/11/2024 14:54,0.12,-0.01,-0.29,-45.17,-331.6,-17.88,-178.67,-22.07
20/11/2024 14:54,-0.24,0.11,0.04,-41.69,-311.34,-38.57,69.19,64.56
20/11/2024 14:54,-0.64,0.09,0.4,-33.26,-275.33,-53.53,12.49,57.12
20/11/2024 14:54,-1.01,0.1,0.53,-23.56,-221.56,-58.47,10.92,61.79
20/11/2024 14:54,-1.39,0.07,0.73,-29.05,-167.11,-52.55,5.72,62.14
20/11/2024 14:54,-1.44,0.03,0.79,1.16,-95.46,-25.94,2.02,61.28
20/11/2024 14:54,-1.54,-0.02,0.85,-0.31,40.59,7.51,-1.09,61.15
20/11/2024 14:54,-1.88,0.07,0.6,-1.59,188.17,38.02,6.56,72.22
20/11/2024 14:54,-1.79,0.2,0.32,27.4,368.59,79.77,31.73,78.31
20/11/2024 14:54,-0.74,0.53,-0.17,54.93,478.09,111.57,107.67,53.2
20/11/2024 14:54,-0.17,0.44,-0.65,60.55,458.8,114.38,145.89,12.43
20/11/2024 14:54,-0.03,-0.16,-2.21,-11.29,421.02,89.54,-175.78,0.77
20/11/2024 14:54,0.33,-0.11,-1.93,-43.82,179.57,8.24,-176.86,-9.75
20/11/2024 14:54,0.44,0.1,-1.58,-9.03,2.5,-9.83,176.33,-15.7
